All,households,HPIQ.SALL092,2018Q2,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1069
All,households,HPIQ.SALL092,2018Q3,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1063
All,households,HPIQ.SALL092,2018Q4,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1070
All,households,HPIQ.SALL092,2019Q1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1071
All,households,HPIQ.SALL092,2019Q2,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1084
All,households,HPIQ.SALL092,2019Q3,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1091
All,households,HPIQ.SALL092,2019Q4,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1088
All,households,HPIQ.SALL092,2020Q1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1096
All,households,HPIQ.SALL092,2020Q2,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1104
All,households,HPIQ.SALL092,2020Q3,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1113
All,households,HPIQ.SALL092,2020Q4,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1115
All,households,HPIQ.SALL092,2021Q1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1125
All,households,HPIQ.SALL092,2021Q2,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1142
All,households,HPIQ.SALL092,2021Q3,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1174
All,households,HPIQ.SALL092,2021Q4,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1214
All,households,HPIQ.SALL092,2022Q1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1227
All,households,HPIQ.SALL092,2022Q2,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1277
All,households,HPIQ.SALL092,2022Q3,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1296
All,households,HPIQ.SALL093,2008Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,917
All,households,HPIQ.SALL093,2008Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,934
All,households,HPIQ.SALL093,2008Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,941
All,households,HPIQ.SALL093,2009Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,956
All,households,HPIQ.SALL093,2009Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,974
All,households,HPIQ.SALL093,2009Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,986
All,households,HPIQ.SALL093,2009Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,994
All,households,HPIQ.SALL093,2010Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,993
All,households,HPIQ.SALL093,2010Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,996
All,households,HPIQ.SALL093,2010Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,996
All,households,HPIQ.SALL093,2010Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1005
All,households,HPIQ.SALL093,2011Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1003
All,households,HPIQ.SALL093,2011Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1006
All,households,HPIQ.SALL093,2011Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1010
All,households,HPIQ.SALL093,2011Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,997
All,households,HPIQ.SALL093,2012Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1007
All,households,HPIQ.SALL093,2012Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1003
All,households,HPIQ.SALL093,2012Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1004
All,households,HPIQ.SALL093,2012Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,986
All,households,HPIQ.SALL093,2013Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1000
All,households,HPIQ.SALL093,2013Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,993
All,households,HPIQ.SALL093,2013Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,999
All,households,HPIQ.SALL093,2013Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,996
All,households,HPIQ.SALL093,2014Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,998
All,households,HPIQ.SALL093,2014Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1000
All,households,HPIQ.SALL093,2014Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,994
All,households,HPIQ.SALL093,2014Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1006
All,households,HPIQ.SALL093,2015Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1010
All,households,HPIQ.SALL093,2015Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1010
All,households,HPIQ.SALL093,2015Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,992
All,households,HPIQ.SALL093,2015Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,999
All,households,HPIQ.SALL093,2016Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1014
All,households,HPIQ.SALL093,2016Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1018
All,households,HPIQ.SALL093,2016Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1013
All,households,HPIQ.SALL093,2016Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1010
All,households,HPIQ.SALL093,2017Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1016
All,households,HPIQ.SALL093,2017Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1008
All,households,HPIQ.SALL093,2017Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,996
All,households,HPIQ.SALL093,2017Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1005
All,households,HPIQ.SALL093,2018Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1010
All,households,HPIQ.SALL093,2018Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1011
All,households,HPIQ.SALL093,2018Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1022
All,households,HPIQ.SALL093,2018Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1050
All,households,HPIQ.SALL093,2019Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1027
All,households,HPIQ.SALL093,2019Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1035
All,households,HPIQ.SALL093,2019Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1033
All,households,HPIQ.SALL093,2019Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1040
All,households,HPIQ.SALL093,2020Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1045
All,households,HPIQ.SALL093,2020Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1055
All,households,HPIQ.SALL093,2020Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1041
All,households,HPIQ.SALL093,2020Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1056
All,households,HPIQ.SALL093,2021Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1061
All,households,HPIQ.SALL093,2021Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1101
All,households,HPIQ.SALL093,2021Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1146
All,households,HPIQ.SALL093,2021Q4,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1167
All,households,HPIQ.SALL093,2022Q1,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1163
All,households,HPIQ.SALL093,2022Q2,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1188
All,households,HPIQ.SALL093,2022Q3,9.3Other,recreational,equipment,and,supplies,Other,recreational,equip,subgroup,1215
All,households,HPIQ.SALL094,2008Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,859
All,households,HPIQ.SALL094,2008Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,870
All,households,HPIQ.SALL094,2008Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,880
All,households,HPIQ.SALL094,2009Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,880
All,households,HPIQ.SALL094,2009Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,883
All,households,HPIQ.SALL094,2009Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,894
All,households,HPIQ.SALL094,2009Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,899
All,households,HPIQ.SALL094,2010Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,901
All,households,HPIQ.SALL094,2010Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,903
All,households,HPIQ.SALL094,2010Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,914
All,households,HPIQ.SALL094,2010Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,933
All,households,HPIQ.SALL094,2011Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,934
All,households,HPIQ.SALL094,2011Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,948
All,households,HPIQ.SALL094,2011Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,956
All,households,HPIQ.SALL094,2011Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,972
All,households,HPIQ.SALL094,2012Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,968
All,households,HPIQ.SALL094,2012Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,967
All,households,HPIQ.SALL094,2012Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,975
All,households,HPIQ.SALL094,2012Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,979
All,households,HPIQ.SALL094,2013Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,980
All,households,HPIQ.SALL094,2013Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,983
All,households,HPIQ.SALL094,2013Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,990
All,households,HPIQ.SALL094,2013Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,995
All,households,HPIQ.SALL094,2014Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,993
All,households,HPIQ.SALL094,2014Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1000
All,households,HPIQ.SALL094,2014Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1005
All,households,HPIQ.SALL094,2014Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1006
All,households,HPIQ.SALL094,2015Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1008
All,households,HPIQ.SALL094,2015Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1010
All,households,HPIQ.SALL094,2015Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1019
All,households,HPIQ.SALL094,2015Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1023
All,households,HPIQ.SALL094,2016Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1023
All,households,HPIQ.SALL094,2016Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1027
All,households,HPIQ.SALL094,2016Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1035
All,households,HPIQ.SALL094,2016Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1041
All,households,HPIQ.SALL094,2017Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1044
All,households,HPIQ.SALL094,2017Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1048
All,households,HPIQ.SALL094,2017Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1048
All,households,HPIQ.SALL094,2017Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1053
All,households,HPIQ.SALL094,2018Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1047
All,households,HPIQ.SALL094,2018Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1020
All,households,HPIQ.SALL094,2018Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1028
All,households,HPIQ.SALL094,2018Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1037
All,households,HPIQ.SALL094,2019Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1038
All,households,HPIQ.SALL094,2019Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1046
All,households,HPIQ.SALL094,2019Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1057
All,households,HPIQ.SALL094,2019Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1058
All,households,HPIQ.SALL094,2020Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1062
All,households,HPIQ.SALL094,2020Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1046
All,households,HPIQ.SALL094,2020Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1063
All,households,HPIQ.SALL094,2020Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1077
All,households,HPIQ.SALL094,2021Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1077
All,households,HPIQ.SALL094,2021Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1067
All,households,HPIQ.SALL094,2021Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1075
All,households,HPIQ.SALL094,2021Q4,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1083
All,households,HPIQ.SALL094,2022Q1,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1084
All,households,HPIQ.SALL094,2022Q2,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1096
All,households,HPIQ.SALL094,2022Q3,9.4Recreational,and,cultural,services,Rec,&,cultural,services,subgroup,1078
All,households,HPIQ.SALL095,2008Q2,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,777
All,households,HPIQ.SALL095,2008Q3,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,789
All,households,HPIQ.SALL095,2008Q4,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,812
All,households,HPIQ.SALL095,2009Q1,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,808
All,households,HPIQ.SALL095,2009Q2,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,834
All,households,HPIQ.SALL095,2009Q3,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,850
All,households,HPIQ.SALL095,2009Q4,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,847
All,households,HPIQ.SALL095,2010Q1,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,833
All,households,HPIQ.SALL095,2010Q2,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,842
All,households,HPIQ.SALL095,2010Q3,"9.5Newspapers,",books,and,stationery,Newspapers,&,books,subgroup,860
